,date,temperature_2m,dew_point_2m,relative_humidity_2m,apparent_temperature,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm,uv_index,uv_index_clear_sky,is_day,sunshine_duration,wet_bulb_temperature_2m,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,shortwave_radiation,diffuse_radiation,global_tilted_irradiance,shortwave_radiation_instant,diffuse_radiation_instant,global_tilted_irradiance_instant,direct_radiation,direct_normal_irradiance,terrestrial_radiation,direct_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,pressure_msl
0,2025-04-02 04:00:00+00:00,24.068,21.195229,84.0,27.488958,1014.0154,0.0,0.0,0.0,24140.0,0.02,0.0057690004,0.4791324,7.2805495,9.227524,10.630672,11.983188,171.46931,159.44388,151.69934,147.26479,14.4,25.168001,24.668001,23.868,23.018,25.768,28.068,27.368,0.142,0.163,0.201,0.219,0.23,0.0,0.0,0.0,0.0,21.973562,80.0,-0.5,-8.0,4650.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.4
1,2025-04-02 05:00:00+00:00,23.368,21.266676,88.0,26.995796,1013.60876,0.0,0.0,0.0,24140.0,0.02,0.0,0.3445449,6.130579,7.42159,8.373386,9.511088,176.6336,165.96373,154.5367,150.5242,12.24,24.968,24.468,23.768,22.618,25.318,27.868,27.368,0.145,0.163,0.2,0.219,0.23,0.0,0.0,0.0,0.0,21.823368,60.0,-0.1,-20.0,4680.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0
2,2025-04-02 06:00:00+00:00,22.968,21.23887,90.0,26.530325,1013.3053,0.0,0.0,0.0,24140.0,0.01,0.0,0.2802739,6.4799995,7.69592,8.427383,9.504273,180.0,169.21574,160.0168,155.37645,10.08,24.768,24.368,23.668001,22.368,24.918001,27.668001,27.368,0.148,0.163,0.203,0.22,0.23,0.0,0.0,0.0,0.0,21.693197,60.0,0.5,-32.0,4670.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.7
3,2025-04-02 07:00:00+00:00,22.618,21.07322,91.0,26.144613,1012.5038,0.0,0.0,0.0,24140.0,0.01,0.0,0.24696445,6.12,6.87779,7.8625183,9.028754,180.0,173.99109,164.05453,156.50142,10.799999,24.568,24.168001,23.568,22.118,24.618,27.418001,27.368,0.151,0.164,0.202,0.22,0.23,0.0,0.0,0.0,0.0,21.478472,50.0,0.8,-28.0,4630.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.9
4,2025-04-02 08:00:00+00:00,22.318,20.954391,92.0,25.939358,1012.20123,7.0,7.0,0.0,24140.0,0.01,0.0,0.2155664,5.04,5.4119864,5.937272,7.289444,180.0,176.186,165.96373,159.77505,10.08,24.568,24.168001,23.568,21.768,24.318,27.218,27.368,0.153,0.164,0.202,0.22,0.23,0.0,0.0,0.0,0.0,21.311546,10.0,0.6,-31.0,4640.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6
5,2025-04-02 09:00:00+00:00,21.918001,20.733969,93.0,25.474323,1012.3961,8.0,8.0,0.0,24140.0,0.01,0.0,0.18409085,4.6938252,3.9763298,4.3349743,5.6920996,184.39862,185.19434,175.23645,161.56496,8.28,24.368,24.168001,23.568,21.318,23.968,26.968,27.368,0.155,0.165,0.202,0.22,0.23,0.0,0.0,0.0,0.0,21.04401,0.0,0.1,-21.0,4660.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8
6,2025-04-02 10:00:00+00:00,21.618,20.436644,93.0,24.915686,1012.592,21.0,21.0,0.0,24140.0,0.01,0.0,0.18075752,5.4119864,4.3349743,4.73506,5.6920996,176.186,175.23645,171.25392,161.56496,9.0,24.268,23.968,23.468,21.168001,23.668001,26.768,27.368,0.157,0.165,0.202,0.22,0.23,0.0,0.0,0.0,0.0,20.746443,0.0,-0.2,-25.0,4650.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0
7,2025-04-02 11:00:00+00:00,21.618,20.436644,93.0,24.968061,1013.489,19.0,19.0,0.0,24140.0,0.01,0.014663491,0.18075752,5.0528407,4.3349743,4.6938252,5.5887027,175.91446,175.23645,175.60138,165.06853,9.0,24.168001,23.968,23.368,21.568,23.418001,26.518,27.368,0.159,0.166,0.202,0.22,0.23,0.05,0.05,1.0,0.0,20.746443,0.0,0.0,-27.0,4630.0,445.0,6.0,4.0,5.999999,14.781015,9.854011,6.1848783,2.0,26.680618,42.963825,4.9270053,27.502733,105.84149,1016.9
8,2025-04-02 12:00:00+00:00,24.018,21.719297,87.0,27.930893,1014.314,0.0,0.0,0.0,24140.0,0.03,0.0822724,0.38811064,5.8603754,6.28713,7.2359104,8.759178,190.6196,193.24052,185.7105,170.53775,8.64,24.468,24.168001,23.668001,26.768,23.918001,26.318,27.368,0.159,0.167,0.204,0.221,0.23,0.8,0.8,1.0,3600.0,22.32688,10.0,-0.5,-4.0,4620.0,540.0,139.0,52.0,139.0,222.77794,83.341385,222.77794,87.0,435.45755,273.65594,139.43655,697.916,438.5935,1017.7
9,2025-04-02 13:00:00+00:00,26.868,20.224762,67.0,30.26099,1014.9441,0.0,0.0,0.0,24140.0,0.14000002,0.2507184,1.1668098,3.9763298,4.68,5.04,7.172949,185.19434,180.0,180.0,162.47433,9.36,25.168001,24.468,23.868,31.618,25.668001,26.218,27.318,0.157,0.167,0.203,0.221,0.23,2.6,2.6,1.0,3600.0,22.23553,10.0,-0.3,-1.0,4650.0,730.0,367.0,85.0,367.00006,459.24902,106.36558,459.24908,282.0,649.63116,594.57043,352.88342,812.92224,744.0215,1018.3
10,2025-04-02 14:00:00+00:00,28.468,19.68175,59.0,31.328468,1014.5629,25.0,25.0,0.0,24140.0,0.3,0.43174157,1.5915523,7.653705,8.669949,9.178235,10.195057,138.81418,138.36655,138.17992,137.86247,14.4,26.268,25.568,24.668001,34.218,27.668001,26.318,27.318,0.151,0.168,0.202,0.22,0.23,4.75,4.75,1.0,3600.0,22.45965,10.0,0.2,0.0,4680.0,845.0,596.0,114.0,596.0,680.0664,130.07982,680.0664,482.0,752.3022,877.53674,549.98663,858.4152,1001.3143,1017.9
11,2025-04-02 15:00:00+00:00,29.568,19.57637,55.0,32.335587,1014.47534,12.0,12.0,0.0,24140.0,0.40000004,0.577974,1.8613925,14.336861,16.135872,16.641972,17.148247,128.8845,128.65984,128.85338,129.0355,24.119999,26.968,26.168001,25.268,37.418,29.518,26.518,27.318,0.143,0.168,0.201,0.219,0.23,6.8,6.8,1.0,3600.0,22.780941,0.0,0.6,0.0,4680.0,1160.0,775.0,152.0,775.0,837.9877,164.35371,837.9877,623.0,773.3998,1103.2761,673.634,836.2574,1192.9442,1017.8
12,2025-04-02 16:00:00+00:00,30.168001,19.229366,52.0,32.55706,1014.28265,12.0,12.0,0.0,24140.0,0.45,0.68235004,2.0550895,19.734436,22.322903,22.828087,23.333443,128.33337,127.79401,127.95429,128.10762,32.760002,27.268,26.568,25.568,37.868,31.268,26.818,27.318,0.133,0.167,0.2,0.219,0.229,8.3,8.3,1.0,3600.0,22.792355,0.0,1.0,0.0,4650.0,990.0,911.0,173.0,911.0,946.85474,179.80885,946.85474,738.0,804.4775,1256.4125,767.04584,836.13965,1305.8617,1017.6
13,2025-04-02 17:00:00+00:00,30.418001,19.147753,51.0,32.437263,1013.88684,3.0,3.0,0.0,24140.0,0.44,0.71458256,2.1281319,22.691423,26.009844,26.518099,26.787966,131.78442,131.63345,131.69804,131.18584,37.8,27.468,26.668001,25.768,38.067997,32.318,27.218,27.318,0.126,0.167,0.199,0.218,0.229,9.0,9.0,1.0,3600.0,22.833502,20.0,1.0,0.0,4640.0,745.0,948.0,168.0,948.0,952.1902,168.74257,952.1902,780.0,805.3035,1326.5219,783.44763,808.86304,1332.3851,1017.2
14,2025-04-02 18:00:00+00:00,30.568,19.905048,53.0,32.05159,1013.3901,8.0,8.0,0.0,24140.0,0.41,0.71287847,2.0587015,28.075384,32.726357,33.510952,34.01762,130.84027,129.64413,129.3327,129.41737,44.639996,27.568,26.868,25.868,37.317997,33.067997,27.618,27.318,0.122,0.166,0.2,0.218,0.229,8.8,8.8,1.0,3600.0,23.31467,100.0,0.8,0.0,4680.0,625.0,951.0,139.0,951.0,923.3034,134.95181,923.3034,812.0,849.6465,1308.8406,788.35156,824.9017,1270.7224,1016.7
15,2025-04-02 19:00:00+00:00,29.618,20.758375,59.0,30.831425,1012.6819,25.0,25.0,0.0,24140.0,0.3,0.6071246,1.7006452,29.09103,34.411556,35.16225,35.9153,139.01427,137.9683,137.4896,137.03091,48.96,26.868,26.068,25.168001,35.067997,33.067997,28.018,27.318,0.119,0.165,0.199,0.217,0.229,7.75,7.75,1.0,3600.0,23.488867,260.0,0.1,0.0,4680.0,725.0,828.0,141.0,828.0,773.3565,131.69476,773.3565,687.0,781.0445,1204.5908,641.66174,729.4998,1125.0944,1016.0
16,2025-04-02 20:00:00+00:00,28.968,21.214937,63.0,29.744041,1012.4755,33.0,30.0,4.0,24140.0,0.24,0.48476946,1.4782462,28.28464,34.126022,35.132755,35.893642,137.5792,136.70978,135.83023,135.4063,49.32,26.568,25.768,24.868,33.218,32.618,28.318,27.318,0.117,0.165,0.198,0.217,0.229,5.9,6.0,1.0,3600.0,23.546085,330.0,-0.8,-4.0,4670.0,785.0,644.0,169.0,644.0,571.17126,149.88812,571.17126,475.0,637.1771,1020.89624,421.28317,565.12,905.44507,1015.8
17,2025-04-02 21:00:00+00:00,28.268,20.80992,64.0,28.416286,1012.26825,25.0,25.0,0.0,24140.0,0.19,0.38519293,1.3812003,28.28464,35.143818,36.150883,37.16553,137.5792,136.66025,135.80684,135.0001,47.88,26.268,25.568,24.668001,30.518,31.868,28.568,27.318,0.117,0.164,0.198,0.217,0.229,3.85,3.85,1.0,3600.0,23.065062,230.0,-1.3,-13.0,4660.0,795.0,482.0,112.0,481.99997,392.1872,91.13064,392.1872,370.0,657.7814,770.29645,301.05658,535.2146,626.7643,1015.6
18,2025-04-02 22:00:00+00:00,27.418001,20.988878,68.0,27.85086,1012.55804,24.0,24.0,0.0,24140.0,0.13,0.24696599,1.1684046,26.987997,35.132755,36.67055,37.97104,136.08084,134.16977,133.4089,132.31018,47.519997,26.068,25.268,24.468,27.818,30.768,28.718,27.318,0.119,0.163,0.197,0.216,0.229,1.75,1.75,1.0,3600.0,22.892536,240.0,-1.2,-11.0,4650.0,770.0,262.0,80.0,261.99994,171.77036,52.448963,171.77032,182.0,530.4003,469.88864,119.321396,347.73685,308.06467,1015.9
19,2025-04-02 23:00:00+00:00,26.368,20.914524,72.0,27.270472,1012.945,9.0,5.0,4.0,24140.0,0.06,0.11911875,0.9612837,23.507751,33.348125,35.143818,37.25261,139.9698,135.43732,133.33977,131.08165,44.639996,25.768,25.068,24.368,25.468,29.468,28.818,27.368,0.121,0.163,0.197,0.216,0.229,0.3,0.3,0.0,2131.291,22.501682,200.0,-0.9,-15.0,4630.0,690.0,55.0,29.0,55.000008,0.0,0.0,0.0,26.0,174.38918,144.66167,0.0,0.0,0.0,1016.3
20,2025-04-03 00:00:00+00:00,25.918001,20.706347,73.0,27.344196,1013.837,41.0,23.0,31.0,24140.0,0.04,0.070810385,0.90268207,19.171478,27.381308,30.827856,33.3559,145.71307,140.8696,137.36629,133.68819,37.44,25.568,25.168001,24.468,25.268,28.268,28.768,27.368,0.122,0.162,0.198,0.219,0.231,0.0,0.0,0.0,0.0,22.222467,130.0,-1.0,-20.0,4630.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.2
21,2025-04-03 01:00:00+00:00,25.968,20.530542,72.0,27.883717,1014.73456,48.0,10.0,40.0,24120.0,0.04,0.059027735,0.9388995,15.1884165,21.533897,25.476198,28.266304,148.57048,141.78893,137.29063,133.4519,32.399998,25.768,25.268,24.568,25.218,27.568,28.668001,27.368,0.124,0.162,0.198,0.219,0.23,0.0,0.0,0.0,0.0,22.126654,110.0,-0.9,-24.0,4640.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.1
22,2025-04-03 02:00:00+00:00,25.668001,20.24254,72.0,28.003677,1015.12976,19.0,0.0,19.0,24120.0,0.04,0.042193726,0.9224105,11.298495,15.990646,18.079027,21.437386,157.52052,148.81508,144.7275,139.08571,25.56,25.868,25.268,24.568,24.418001,27.068,28.518,27.368,0.126,0.162,0.197,0.219,0.23,0.0,0.0,0.0,0.0,21.845383,70.0,-1.0,-43.0,4630.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5
23,2025-04-03 03:00:00+00:00,24.968,20.229359,75.0,27.761024,1015.2215,0.0,0.0,0.0,24140.0,0.03,0.022181705,0.7900579,8.12197,11.592895,13.397612,15.484185,167.19574,154.23073,149.30035,144.46223,19.44,25.868,25.268,24.568,23.768,26.518,28.368,27.368,0.128,0.161,0.197,0.219,0.23,0.0,0.0,0.0,0.0,21.607658,20.0,-0.5,-45.0,4650.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.6
24,2025-04-03 04:00:00+00:00,24.168001,20.499636,80.0,27.316765,1015.1129,0.0,0.0,0.0,24140.0,0.02,0.008800518,0.60255194,6.638072,8.699793,10.00256,11.681987,167.4712,155.55606,149.74365,146.3099,14.04,25.668001,25.168001,24.468,23.118,26.018,28.218,27.368,0.131,0.161,0.197,0.218,0.23,0.0,0.0,0.0,0.0,21.530746,0.0,-0.4,-33.0,4660.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5
25,2025-04-03 05:00:00+00:00,23.368,20.702223,85.0,26.644344,1014.80475,0.0,0.0,0.0,24140.0,0.02,0.0017503209,0.43070316,6.489992,8.217153,9.290511,10.514218,160.55988,151.1893,144.46223,141.95291,11.5199995,25.368,24.868,24.168001,22.618,25.518,28.018,27.418001,0.133,0.161,0.197,0.218,0.23,0.0,0.0,0.0,0.0,21.426756,10.0,-0.6,-40.0,4640.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.2
26,2025-04-03 06:00:00+00:00,23.818,20.755875,83.0,26.739159,1014.2118,6.0,6.0,0.0,24140.0,0.02,0.012199781,0.5015209,9.114471,11.503113,12.57426,13.849477,170.9098,159.86362,156.3706,152.10283,12.24,25.268,24.768,24.068,22.968,25.368,27.818,27.418001,0.135,0.161,0.199,0.219,0.231,0.0,0.0,0.0,0.0,21.597189,80.0,-0.4,-13.0,4640.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.6
27,2025-04-03 07:00:00+00:00,23.718,20.262794,81.0,26.287636,1013.4135,2.0,2.0,0.0,24140.0,0.02,0.0173306,0.55719113,9.779817,11.874544,12.979984,14.182355,173.6599,165.96373,160.55988,156.0375,16.199999,25.068,24.568,23.868,22.768,25.068,27.618,27.418001,0.138,0.161,0.199,0.219,0.231,0.0,0.0,0.0,0.0,21.232815,10.0,-0.5,-14.0,4640.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.8
28,2025-04-03 08:00:00+00:00,23.568,18.878304,75.0,25.510477,1013.01294,0.0,0.0,0.0,24140.0,0.03,0.025888097,0.72665024,9.422101,11.726277,12.43434,13.849477,173.41815,162.12122,157.8905,152.10283,16.199999,25.068,24.568,23.868,22.368,24.818,27.418001,27.418001,0.139,0.161,0.198,0.219,0.231,0.0,0.0,0.0,0.0,20.282848,0.0,-0.6,-49.0,4640.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.4
29,2025-04-03 09:00:00+00:00,22.968,17.868961,73.0,24.556797,1013.0063,0.0,0.0,0.0,24140.0,0.03,0.025208414,0.7569599,8.669949,10.24578,11.113451,12.10157,175.23645,161.56496,155.09526,149.62096,15.4800005,25.068,24.568,23.868,21.768,24.468,27.218,27.418001,0.141,0.161,0.198,0.219,0.231,0.0,0.0,0.0,0.0,19.447922,0.0,-0.5,-47.0,4610.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.4
30,2025-04-03 10:00:00+00:00,22.218,17.785446,76.0,23.825907,1013.69525,0.0,0.0,0.0,24140.0,0.03,0.018405365,0.6429579,8.287822,9.255571,9.83268,10.495713,177.5105,166.50426,156.2505,149.03632,14.4,24.968,24.568,23.868,21.118,24.068,27.018,27.418001,0.142,0.161,0.198,0.219,0.231,0.0,0.0,0.0,0.0,19.13641,0.0,-0.6,-49.0,4610.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.1
31,2025-04-03 11:00:00+00:00,21.568,17.970192,80.0,23.3115,1014.58466,0.0,0.0,0.0,24140.0,0.03,0.033658758,0.5149851,7.928178,8.049845,8.557102,9.19939,177.39749,169.6952,157.75093,149.42085,13.679999,24.768,24.468,23.868,20.918001,23.618,26.768,27.368,0.143,0.161,0.198,0.219,0.231,0.05,0.05,1.0,0.0,19.03463,0.0,-0.8,-39.0,4610.0,685.0,8.0,5.0,7.999998,19.523712,12.20232,8.412758,3.0,39.163723,45.18616,7.321392,41.184372,110.2752,1018.0
32,2025-04-03 12:00:00+00:00,23.618,19.556416,78.0,26.310072,1015.4055,0.0,0.0,0.0,24140.0,0.050000004,0.0960428,0.64134145,6.519877,6.162207,6.830519,7.5942082,173.6599,173.29025,161.56496,148.57048,12.599999,24.768,24.568,23.968,26.068,23.818,26.568,27.368,0.144,0.161,0.198,0.219,0.231,0.8,0.8,1.0,3600.0,20.734426,0.0,-1.6,-19.0,4610.0,740.0,154.0,50.0,154.0,245.27814,79.63576,245.27814,104.0,512.3806,277.8576,165.64238,816.0764,442.54803,1018.8
33,2025-04-03 13:00:00+00:00,27.018,17.775043,57.0,29.140839,1016.0422,0.0,0.0,0.0,24140.0,0.15,0.2757259,1.5341315,4.6938252,5.4119864,5.4477882,7.5685663,184.39862,176.186,172.40544,154.65387,10.440001,25.368,24.668001,24.068,31.968,25.568,26.468,27.368,0.142,0.161,0.197,0.219,0.23,2.6,2.6,1.0,3600.0,20.851273,0.0,-1.3,-31.0,4600.0,990.0,400.0,71.0,400.0,499.73645,88.70322,499.73645,329.0,752.8066,598.2514,411.03323,940.5122,747.42004,1019.4
34,2025-04-03 14:00:00+00:00,28.768,18.242188,53.0,31.142616,1016.6595,0.0,0.0,0.0,24140.0,0.31,0.45968512,1.8566558,7.7043357,8.942214,9.449572,10.195057,142.59457,139.89915,139.63554,137.86247,15.119999,26.568,25.768,24.868,34.918,27.668001,26.468,27.368,0.137,0.161,0.196,0.218,0.23,4.8,4.8,1.0,3600.0,21.744896,0.0,-0.4,-21.0,4600.0,1235.0,630.0,92.0,630.0,718.3361,104.89988,718.3361,538.0,836.2682,880.6382,613.4363,953.5265,1004.11786,1020.0
35,2025-04-03 15:00:00+00:00,30.218,18.64693,50.0,32.483765,1016.3764,0.0,0.0,0.0,24140.0,0.39000002,0.6225912,2.1469538,15.986593,18.374111,19.171478,19.770523,125.837746,124.62422,124.286934,123.11135,27.0,27.468,26.768,25.868,38.418,29.768,26.668001,27.368,0.129,0.161,0.195,0.217,0.23,6.8,6.8,1.0,3600.0,22.484253,10.0,0.8,0.0,4620.0,1260.0,816.0,106.0,816.0,881.95325,114.56746,881.95325,710.0,878.9013,1105.7798,767.3858,949.9386,1195.1544,1019.7
36,2025-04-03 16:00:00+00:00,30.918001,18.298546,47.0,32.028778,1015.8858,3.0,3.0,0.0,24140.0,0.43,0.7290337,2.368609,25.318008,29.651413,30.282827,30.918108,119.84584,119.05451,118.39293,117.75845,42.48,28.068,27.268,26.368,37.718,31.518,27.018,27.368,0.121,0.161,0.194,0.217,0.23,8.25,8.25,1.0,3600.0,22.538383,30.0,1.2,0.0,4640.0,1200.0,935.0,135.0,935.0,971.54315,140.27629,971.54315,800.0,870.22504,1258.3412,831.2669,904.2366,1307.5217,1019.2
37,2025-04-03 17:00:00+00:00,31.068,18.771503,48.0,31.578342,1014.8906,10.0,10.0,0.0,24140.0,0.39000002,0.748822,2.3437498,30.77105,36.719997,37.52471,38.48129,118.663864,118.072395,118.04006,117.28413,52.56,28.168001,27.368,26.468,37.267998,32.368,27.368,27.368,0.114,0.16,0.193,0.216,0.23,8.95,8.95,1.0,3600.0,22.850254,200.0,0.0,0.0,4630.0,990.0,958.0,164.0,958.0,962.0673,164.69629,962.0673,794.0,818.4133,1327.9368,797.37103,821.888,1333.5747,1018.2
38,2025-04-03 18:00:00+00:00,30.618,19.64403,52.0,30.890472,1014.0884,7.0,7.0,0.0,24140.0,0.34,0.7047203,2.1085577,33.74796,41.4438,42.548588,43.15948,123.690094,122.58569,122.21091,121.701385,57.96,27.668001,26.868,25.968,36.267998,32.767998,27.768,27.368,0.109,0.159,0.193,0.215,0.229,8.75,8.75,1.0,3600.0,23.182976,460.0,-1.1,0.0,4610.0,875.0,919.0,174.0,919.0,892.1389,168.91422,892.1389,745.0,778.4979,1309.8392,723.2247,755.74347,1271.5544,1017.4
39,2025-04-03 19:00:00+00:00,30.068,20.331812,56.0,30.05072,1013.584,23.0,23.0,0.0,24140.0,0.3,0.63853604,1.8729,35.864746,45.130844,46.428833,47.630325,125.60462,123.94363,123.93655,122.969406,61.920002,27.268,26.468,25.568,34.918,32.767998,28.118,27.368,0.106,0.159,0.192,0.215,0.229,7.7,7.7,1.0,3600.0,23.390274,660.0,-2.0,0.0,4570.0,945.0,847.0,127.0,847.0,791.0673,118.6134,791.0673,720.0,817.6102,1205.2994,672.4539,763.61835,1125.706,1016.9
40,2025-04-03 20:00:00+00:00,29.718,20.00631,56.0,28.713005,1013.2812,16.0,16.0,0.0,15800.0,0.25,0.5593118,1.8357198,37.372437,47.928696,49.32394,50.528404,125.98689,124.286934,123.6901,122.78428,63.72,27.268,26.468,25.568,33.267998,32.368,28.418001,27.368,0.105,0.158,0.191,0.214,0.229,5.95,5.95,1.0,3600.0,23.080936,560.0,-2.6,-1.0,4550.0,1085.0,699.0,121.0,699.0,619.9816,107.32157,619.9816,578.0,774.4707,1021.45966,512.6601,686.9207,905.98883,1016.6
41,2025-04-03 21:00:00+00:00,28.668001,20.40804,61.0,27.45983,1013.5685,21.0,21.0,0.0,16060.0,0.21000002,0.4251598,1.5314631,36.152676,47.668404,49.341015,50.822514,128.12523,126.091095,125.197586,124.0278,65.159996,26.668001,25.968,25.068,30.318,31.718,28.668001,27.368,0.104,0.157,0.191,0.214,0.229,3.85,3.85,1.0,3600.0,22.957731,680.0,-2.7,-1.0,4490.0,1075.0,510.0,94.0,510.0,415.08008,76.50496,415.08008,416.0,738.58386,770.8706,338.57513,601.1205,627.39813,1016.9
42,2025-04-03 22:00:00+00:00,27.718,20.540937,65.0,27.171963,1013.65765,7.0,7.0,0.0,24140.0,0.14000002,0.27606016,1.300571,32.090523,43.189495,45.09063,47.088493,133.18172,129.92781,128.51695,126.60717,61.56,26.368,25.668001,24.768,27.868,30.618,28.818,27.368,0.105,0.157,0.191,0.214,0.229,1.75,1.75,1.0,3600.0,22.715971,680.0,-2.5,-1.0,4460.0,1065.0,272.0,73.0,271.99997,178.55075,47.91987,178.55072,199.0,578.696,470.63055,130.63087,379.87717,308.9391,1017.0
43,2025-04-03 23:00:00+00:00,26.518,21.05851,72.0,27.086502,1013.94324,8.0,8.0,0.0,24140.0,0.07000001,0.1277956,0.9697962,26.31942,37.67465,40.24922,42.730953,139.9938,135.0001,132.82524,129.1875,53.28,25.968,25.368,24.668001,25.568,29.418001,28.868,27.368,0.107,0.156,0.19,0.214,0.229,0.3,0.3,0.0,2248.0835,22.642319,730.0,-2.4,-4.0,4470.0,980.0,58.0,27.0,58.000008,0.0,0.0,0.0,31.0,207.39133,145.096,0.0,0.0,0.0,1017.3
44,2025-04-04 00:00:00+00:00,25.918001,21.146004,75.0,27.010506,1014.53467,26.0,26.0,0.0,24140.0,0.04,0.07645116,0.835783,23.051247,32.59939,36.424103,39.134167,141.34016,136.78989,132.99747,129.40063,42.839996,25.468,24.968,24.368,25.268,28.268,28.818,27.418001,0.109,0.155,0.19,0.214,0.229,0.0,0.0,0.0,0.0,22.506638,770.0,-2.4,-11.0,4550.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.9
45,2025-04-04 01:00:00+00:00,26.018,20.80251,73.0,27.916069,1015.33325,26.0,14.0,12.0,24140.0,0.04,0.060697082,0.9080236,16.279802,23.199759,26.220753,29.131096,144.90411,138.14505,134.44382,129.98683,38.519997,25.868,25.268,24.568,25.118,27.568,28.718,27.418001,0.112,0.155,0.19,0.214,0.229,0.0,0.0,0.0,0.0,22.316517,600.0,-2.2,-30.0,4630.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.7
46,2025-04-04 02:00:00+00:00,25.668001,20.465937,73.0,28.098076,1016.02686,7.0,7.0,0.0,24140.0,0.03,0.040780652,0.88944936,11.435313,16.418526,18.35647,21.129883,151.8215,142.12495,138.17992,134.30981,27.359999,25.968,25.368,24.668001,24.268,27.018,28.568,27.418001,0.114,0.154,0.19,0.214,0.229,0.0,0.0,0.0,0.0,21.987337,460.0,-1.7,-59.0,4620.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4
47,2025-04-04 03:00:00+00:00,24.618,19.891617,75.0,27.03073,1016.015,0.0,0.0,0.0,24140.0,0.03,0.027785297,0.77377033,9.565437,13.53236,15.379206,17.49615,160.20103,151.38963,147.42595,143.3658,19.08,25.768,25.168001,24.468,23.118,26.418001,28.418001,27.418001,0.117,0.154,0.19,0.214,0.229,0.0,0.0,0.0,0.0,21.276455,120.0,-1.0,-98.0,4600.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4
48,2025-04-04 04:00:00+00:00,23.618,19.138927,76.0,25.410807,1016.1032,0.0,0.0,0.0,24140.0,0.03,0.03128612,0.6996703,11.298495,15.1884165,16.575644,18.504139,157.52052,148.57048,145.6196,142.90709,18.72,25.168001,24.668001,23.968,22.318,25.768,28.218,27.418001,0.119,0.154,0.19,0.214,0.229,0.0,0.0,0.0,0.0,20.46518,10.0,-0.7,-128.0,4560.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.5
