date,temperature_2m,dew_point_2m,relative_humidity_2m,apparent_temperature,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm,uv_index,uv_index_clear_sky,is_day,sunshine_duration,wet_bulb_temperature_2m,cape,lifted_index,convective_inhibition,freezing_level_height,shortwave_radiation,diffuse_radiation,global_tilted_irradiance,shortwave_radiation_instant,diffuse_radiation_instant,global_tilted_irradiance_instant,direct_radiation,direct_normal_irradiance,terrestrial_radiation,direct_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,pressure_msl,generation
2025-06-04 13:00:00+00:00,28.818,22.079622,67.0,32.626816,1013.4707,19.0,17.0,0.0,24140.0,0.10000001,0.29881418,1.3069501,7.9036193,9.387651,9.885262,12.096214,149.9315,147.52882,146.88864,143.47105,18.72,26.568,25.868,25.068,34.118,28.318,28.318,28.868,0.1,0.134,0.177,0.196,0.227,3.25,3.25,1.0,3600.0,24.03378,220.0,0.0,-2.0,4730.0,400.0,125.0,400.0,477.82346,149.31982,477.82346,275.0,535.0439,683.11926,328.50363,639.1413,816.02594,1016.8,0.0
2025-06-04 14:00:00+00:00,30.218,21.319977,59.0,33.059273,1013.5856,28.0,23.0,0.0,24140.0,0.18,0.46591416,1.7601018,13.493999,15.7908325,16.563911,17.581125,133.91916,133.1524,132.3574,132.5104,26.64,27.568,26.768,25.968,36.368,30.168001,28.468,28.818,0.096,0.133,0.177,0.195,0.226,5.3,5.3,1.0,3600.0,24.025846,180.0,0.5,-2.0,4740.0,599.0,165.0,599.0,668.9667,184.27295,668.9667,434.0,617.6145,933.9429,484.69373,689.75543,1043.0327,1016.9,0.0
2025-06-04 15:00:00+00:00,31.268,20.551489,53.0,33.818764,1013.4973,37.0,30.0,0.0,24140.0,0.25,0.61353344,2.142285,18.668005,21.986542,22.771244,23.277834,129.5226,129.68541,129.22566,129.35173,34.2,28.268,27.468,26.568,37.968,31.718,28.618,28.818,0.092,0.133,0.177,0.195,0.226,7.15,7.15,1.0,3600.0,23.925135,140.0,0.5,0.0,4760.0,776.0,187.0,776.0,829.36444,199.85973,829.36444,589.0,691.5533,1131.9636,629.5047,739.1104,1209.8073,1016.8,0.0
2025-06-04 16:00:00+00:00,31.818,20.434458,51.0,34.367386,1013.10443,26.0,20.0,0.0,24140.0,0.28000003,0.7068903,2.3041809,21.915691,26.009844,27.026386,27.295977,132.33694,131.63345,131.76021,131.25691,38.519997,28.568,27.768,26.868,38.718,32.767998,28.868,28.818,0.088,0.133,0.177,0.194,0.226,8.45,8.45,1.0,3600.0,24.042988,120.0,-0.2,-6.0,4770.0,898.0,184.0,898.0,927.34595,190.01297,927.34595,714.0,750.9178,1263.6987,737.33295,775.4572,1304.9955,1016.4,0.0
2025-06-04 17:00:00+00:00,32.017998,20.61823,51.0,34.60093,1012.5085,16.0,10.0,0.0,24140.0,0.28000003,0.74793136,2.3303337,23.933908,29.275326,30.293522,30.802622,136.2188,135.49815,135.4814,135.47345,42.48,28.668001,27.868,26.868,38.767998,33.468,29.218,28.818,0.084,0.133,0.176,0.194,0.226,9.0,9.0,1.0,3600.0,24.21577,110.0,-0.1,-5.0,4790.0,958.0,162.0,958.0,959.40765,162.23804,959.40765,796.0,801.3315,1320.1807,797.1696,802.509,1322.1205,1015.8,0.0
2025-06-04 18:00:00+00:00,32.017998,20.297255,50.0,34.097557,1012.01013,5.0,0.0,0.0,24140.0,0.28000003,0.7495311,2.3779573,25.772078,31.869658,32.886345,33.636406,138.96475,138.2053,138.10611,137.60262,46.8,28.668001,27.868,26.968,38.168,33.918,29.518,28.818,0.081,0.133,0.176,0.193,0.226,8.7,8.8,1.0,3600.0,24.031754,90.0,1.0,-5.0,4800.0,953.0,135.0,953.0,925.4245,131.0937,925.4245,818.0,837.8176,1297.571,794.33075,813.57495,1260.0251,1015.3,0.0
2025-06-04 19:00:00+00:00,31.868,18.466835,45.0,32.63824,1011.5102,9.0,0.0,2.0,24140.0,0.27,0.72811735,2.5940657,26.552288,33.66337,34.679794,35.670895,139.39879,138.46832,138.36655,137.45407,47.16,28.868,28.068,27.168001,36.668,34.017998,29.818,28.818,0.079,0.133,0.176,0.193,0.226,8.2,8.3,1.0,3600.0,22.960304,50.0,1.5,-4.0,4810.0,889.0,111.0,889.0,833.7115,104.09671,833.7115,778.0,863.48663,1197.4191,729.6148,809.7849,1122.9495,1014.8,0.0
2025-06-04 20:00:00+00:00,31.518,16.287672,40.0,30.773754,1011.00793,12.0,0.0,4.0,24140.0,0.24,0.6666421,2.7748222,26.552288,34.411556,35.428463,36.424103,139.39879,137.9683,137.88304,137.00253,47.519997,28.968,28.168001,27.368,34.418,33.817997,30.118,28.868,0.078,0.132,0.176,0.192,0.225,7.25,7.25,1.0,3600.0,21.683336,10.0,2.0,-1.0,4820.0,763.0,88.0,763.0,683.97876,78.886154,683.97876,675.0,873.85144,1026.5576,605.09265,783.34973,920.2406,1014.3,0.0
2025-06-04 21:00:00+00:00,30.868,15.312607,39.0,29.02248,1010.80164,16.0,0.0,6.0,24140.0,0.21000002,0.5514416,2.7189698,25.772078,34.411556,35.670895,36.918873,138.96475,137.9683,137.45407,136.18518,47.88,28.868,28.068,27.268,32.218,33.317997,30.368,28.868,0.077,0.132,0.176,0.192,0.225,6.0,6.0,1.0,3600.0,20.954594,0.0,2.2,0.0,4830.0,579.0,69.0,579.0,483.8477,57.660606,483.8477,510.0,850.79156,796.6341,426.18707,710.97327,665.716,1014.1,0.0
2025-06-04 22:00:00+00:00,29.618,17.115297,47.0,28.67236,1011.0871,19.0,3.0,8.0,24140.0,0.17,0.37409973,2.1990447,23.740902,33.1552,35.16225,36.659946,139.30457,138.52155,137.4896,135.79564,44.28,28.168001,27.468,26.768,30.018,32.368,30.518,28.868,0.077,0.132,0.176,0.192,0.225,4.3,4.3,1.0,3600.0,21.437733,30.0,1.8,-2.0,4860.0,356.0,53.0,356.0,256.27405,38.15316,256.27405,303.0,769.45166,523.3209,218.1209,553.9059,376.7235,1014.4,0.0
2025-06-04 23:00:00+00:00,28.018,19.530611,60.0,28.584694,1011.6677,23.0,5.0,10.0,24140.0,0.14000002,0.18689556,1.5126982,20.972897,30.652895,33.636406,35.893642,140.57222,139.76372,137.60262,135.4063,40.32,27.168001,26.668001,25.968,27.768,31.068,30.518,28.868,0.078,0.131,0.176,0.191,0.225,2.35,2.35,1.0,3321.0168,22.214565,90.0,1.0,-6.0,4890.0,140.0,28.0,139.99998,45.34556,9.069112,43.087784,112.0,627.8914,225.24474,36.276447,193.24608,72.95606,1015.0,0.0
2025-06-05 00:00:00+00:00,26.818,21.118443,71.0,28.64074,1012.2524,26.0,8.0,12.0,24140.0,0.10000001,0.06713726,1.0222917,17.935081,27.609911,31.093666,33.857227,141.51978,140.29013,137.81563,135.43074,36.719997,26.468,25.968,25.368,26.118,29.968,30.518,28.868,0.079,0.131,0.176,0.191,0.225,0.85,0.9,0.0,278.12402,22.777782,150.0,0.3,-9.0,4920.0,16.0,4.0,15.999994,0.0,0.0,0.0,12.0,188.08675,26.780685,0.0,0.0,0.0,1015.6,0.0
2025-06-05 01:00:00+00:00,26.368,21.796862,76.0,28.959793,1012.84534,27.0,16.0,8.0,24140.0,0.07000001,0.049564034,0.8238895,15.192682,23.78453,27.026386,30.037897,143.67308,140.52757,138.23979,135.0001,32.039997,26.168001,25.668001,25.068,25.518,29.218,30.418001,28.868,0.08,0.131,0.176,0.191,0.225,0.2,0.25,0.0,0.0,23.075254,230.0,-0.2,-12.0,4930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2,0.0
2025-06-05 02:00:00+00:00,26.268,22.125916,78.0,29.467224,1013.442,28.0,23.0,4.0,24140.0,0.050000004,0.034593098,0.75077176,12.287555,19.453327,22.183128,25.20257,148.17259,141.009,138.28934,134.42136,27.359999,26.168001,25.568,24.968,25.518,28.718,30.218,28.918001,0.082,0.131,0.175,0.191,0.225,0.05,0.1,0.0,0.0,23.264261,310.0,-0.6,-15.0,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.8,0.0
2025-06-05 03:00:00+00:00,26.068,22.347643,80.0,29.752033,1013.73883,29.0,31.0,0.0,24140.0,0.03,0.021969961,0.67449975,9.826088,15.408671,17.610588,20.620804,151.55717,142.59457,139.14471,134.29277,22.68,26.068,25.468,24.768,25.418001,28.218,30.018,28.918001,0.083,0.131,0.175,0.191,0.225,0.0,0.0,0.0,0.0,23.354828,370.0,-0.8,-16.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.1,0.0
2025-06-05 04:00:00+00:00,25.618,22.514664,83.0,29.679787,1013.5347,33.0,25.0,0.0,24140.0,0.02,0.010437519,0.55826163,7.8954163,12.387348,14.336861,16.548256,155.77226,144.46223,141.1155,135.88132,19.08,25.868,25.268,24.568,25.018,27.818,29.818,28.918001,0.085,0.131,0.175,0.191,0.225,0.0,0.0,0.0,0.0,23.33934,390.0,-0.8,-15.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.9,0.0
2025-06-05 05:00:00+00:00,25.118,22.609808,86.0,29.440243,1013.03076,37.0,19.0,0.0,24140.0,0.02,0.002026472,0.44629884,6.489992,10.00256,11.090103,13.276144,160.55988,149.74365,144.24602,139.39879,15.84,25.568,25.068,24.268,24.518,27.468,29.668001,28.918001,0.086,0.13,0.175,0.191,0.225,0.0,0.0,0.0,0.0,23.266014,390.0,-0.7,-13.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.4,0.0
2025-06-05 06:00:00+00:00,24.618,22.683117,89.0,29.178108,1012.6263,41.0,13.0,0.0,24140.0,0.02,0.0,0.34037018,5.1544156,7.8954163,8.891343,10.296251,167.90526,155.77226,148.24057,143.53067,12.24,25.368,24.868,24.168001,24.068,27.118,29.468,28.918001,0.088,0.13,0.175,0.191,0.225,0.0,0.0,0.0,0.0,23.183619,370.0,-0.4,-10.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0
2025-06-05 07:00:00+00:00,24.018,22.636906,92.0,28.671597,1012.4203,61.0,21.0,0.0,24140.0,0.02,0.0,0.23881698,4.3349743,6.0347,6.9247384,8.0899935,175.23645,162.64589,152.10283,147.72438,10.799999,25.268,24.768,24.168001,23.418001,26.718,29.268,28.918001,0.09,0.13,0.175,0.191,0.225,0.0,0.0,0.0,0.0,22.993893,340.0,0.1,-7.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8,0.0
2025-06-05 08:00:00+00:00,23.418001,22.743097,96.0,28.188637,1012.31366,80.0,29.0,0.0,24140.0,0.01,0.0,0.11517739,3.96,4.802999,5.0142193,6.12,180.0,167.00539,158.96242,151.92761,9.36,25.168001,24.768,24.268,22.818,26.318,29.018,28.918001,0.092,0.13,0.175,0.191,0.225,0.0,0.0,0.0,0.0,22.926617,290.0,0.7,-3.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7,0.0
2025-06-05 09:00:00+00:00,23.368,22.693348,96.0,28.162277,1012.4127,100.0,37.0,0.0,24140.0,0.01,0.0,0.114831924,3.6,3.9763298,4.1046314,5.154415,180.0,174.80566,164.74483,155.22488,7.92,25.068,24.768,24.268,23.268,26.068,28.818,28.918001,0.094,0.13,0.175,0.191,0.225,0.0,0.0,0.0,0.0,22.87669,250.0,1.1,0.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8,0.0
2025-06-05 10:00:00+00:00,24.168001,22.78536,92.0,29.06734,1012.82056,98.0,33.0,0.0,24140.0,0.01,0.0,0.24096847,3.2399998,3.2399998,3.671294,4.829907,180.0,180.0,168.69011,153.43501,8.28,24.968,24.668001,24.168001,25.418001,25.968,28.568,28.918001,0.096,0.13,0.175,0.191,0.225,0.0,0.0,0.0,0.0,23.142336,230.0,1.0,1.0,4830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2,0.0
2025-06-05 11:00:00+00:00,25.468,22.760242,85.0,30.403496,1013.4331,97.0,28.0,0.0,24140.0,-0.0,0.02470834,0.4882114,2.8799999,2.8799999,3.671294,5.634891,180.0,180.0,168.69011,153.43501,8.64,24.968,24.568,24.068,28.568,26.068,28.368,28.918001,0.098,0.13,0.174,0.191,0.225,0.05,0.05,1.0,1763.6146,23.469868,230.0,0.7,0.0,4790.0,54.0,28.0,53.999992,117.42398,60.886505,77.54137,26.0,201.7731,113.06478,56.53747,289.7364,245.86142,1016.8,0.0
2025-06-05 12:00:00+00:00,26.868,22.70758,78.0,31.64278,1013.8477,95.0,24.0,0.0,24140.0,0.02,0.1327335,0.77769303,3.7585104,4.2136917,5.154415,7.289445,163.30067,160.0168,155.22488,147.09476,9.0,25.168001,24.768,24.168001,31.618,26.618,28.218,28.918001,0.098,0.13,0.174,0.191,0.225,0.5,0.55,1.0,3600.0,23.83705,220.0,0.4,0.0,4750.0,194.0,96.0,194.00002,266.26385,131.75943,266.2639,98.0,328.7533,396.0879,134.50443,451.21194,543.6283,1017.2,0.0
2025-06-05 13:00:00+00:00,28.318,22.322197,70.0,32.324802,1013.96326,93.0,27.0,0.0,24140.0,0.07000001,0.26909605,1.1541839,7.491114,8.78872,9.793059,11.246759,144.78232,145.0079,143.97253,140.19447,16.56,25.968,25.368,24.668001,34.317997,27.968,28.218,28.918001,0.096,0.13,0.174,0.191,0.225,1.7,1.85,1.0,3600.0,24.028805,210.0,0.3,0.0,4750.0,361.0,153.0,360.99997,431.26578,182.78024,431.26575,208.0,404.9995,682.40045,248.48555,483.82947,815.22424,1017.3,0.0
2025-06-05 14:00:00+00:00,29.868,21.80203,62.0,32.77076,1013.98047,92.0,30.0,0.0,24140.0,0.15,0.42586753,1.5988495,13.044722,15.30741,15.815435,16.563911,140.59937,138.81418,138.69148,137.64261,24.119999,26.968,26.268,25.468,36.918,29.818,28.318,28.868,0.093,0.13,0.174,0.19,0.224,3.3,3.6,1.0,3600.0,24.202663,200.0,0.2,0.0,4750.0,547.0,187.0,547.0,610.9328,208.85637,610.9328,360.0,512.62946,933.09186,402.07645,572.54504,1042.1508,1017.3,0.0
2025-06-05 15:00:00+00:00,31.068,21.261662,56.0,33.878643,1013.7941,90.0,33.0,0.0,24140.0,0.21000002,0.5688735,1.982754,17.581125,20.633371,21.142147,21.38897,137.4896,137.12111,137.07004,136.36386,31.68,27.868,27.068,26.168001,38.718,31.418001,28.468,28.868,0.089,0.13,0.174,0.19,0.224,4.7,5.25,1.0,3600.0,24.274097,200.0,0.0,0.0,4750.0,719.0,199.0,719.0,768.4979,212.6997,768.4979,520.0,610.8409,1131.0862,555.7982,652.8929,1208.9534,1017.1,0.0
2025-06-05 16:00:00+00:00,31.818,20.74952,52.0,34.552826,1013.40344,63.0,24.0,0.0,24140.0,0.24,0.6743987,2.257095,20.371038,23.933908,24.693481,24.946726,136.43204,136.2188,135.59058,135.0001,35.28,28.368,27.568,26.668001,39.567997,32.668,28.768,28.868,0.085,0.13,0.174,0.189,0.224,5.85,6.75,1.0,3600.0,24.224627,210.0,-0.5,0.0,4720.0,849.0,191.0,849.0,876.81287,197.25708,876.81287,658.0,692.263,1262.9037,679.5558,714.9412,1304.2759,1016.7,0.0
2025-06-05 17:00:00+00:00,32.267998,20.847927,51.0,35.13088,1012.81036,37.0,14.0,0.0,24140.0,0.27,0.7332067,2.3633888,22.148046,26.474075,27.238943,27.748037,135.65846,135.0001,134.46461,134.47443,38.519997,28.768,27.868,26.968,39.668,33.718,29.118,28.868,0.081,0.129,0.174,0.189,0.224,6.85,8.1,1.0,3600.0,24.43175,220.0,-1.1,1.0,4700.0,927.0,168.0,927.0,928.4491,168.26262,928.4491,759.0,764.2228,1319.5693,760.18646,765.4174,1321.632,1016.1,0.0
2025-06-05 18:00:00+00:00,32.368,20.618044,50.0,34.96003,1012.313,10.0,5.0,0.0,24140.0,0.27,0.7411854,2.4252992,23.166216,28.001427,29.01966,29.784426,135.62952,135.0001,135.0001,134.51036,42.12,28.868,28.068,27.168001,38.968,34.317997,29.468,28.868,0.078,0.129,0.174,0.188,0.224,7.35,8.75,1.0,3600.0,24.332657,220.0,-1.4,0.0,4670.0,932.0,147.0,932.0,905.1409,142.76364,905.1409,785.0,804.002,1297.2327,762.3773,780.83167,1259.8481,1015.6,0.0
2025-06-05 19:00:00+00:00,31.968,20.572292,51.0,34.080772,1011.7109,40.0,3.0,0.0,24140.0,0.26,0.6897236,2.3237715,23.950148,29.28418,30.30208,31.319998,137.43669,136.49428,136.44406,136.39711,42.12,28.768,27.968,27.068,37.118,34.418,29.818,28.868,0.076,0.129,0.174,0.188,0.224,7.15,8.4,1.0,3600.0,24.172575,180.0,-1.2,-2.0,4660.0,863.0,138.0,863.0,809.4647,129.43932,809.4647,725.0,804.43427,1197.4236,680.0254,754.53204,1123.1427,1015.0,0.0
2025-06-05 20:00:00+00:00,31.218,20.505318,53.0,32.69299,1011.20416,70.0,2.0,0.0,24140.0,0.22,0.5904584,2.13622,23.78453,29.871325,30.886656,31.902174,140.52757,139.39879,139.25392,139.11829,42.12,28.468,27.768,26.868,34.517998,34.067997,30.168001,28.868,0.075,0.129,0.173,0.187,0.223,6.45,7.35,1.0,3600.0,23.88153,140.0,-0.8,-5.0,4660.0,728.0,130.0,728.0,652.7765,116.56723,652.7765,598.0,773.6541,1026.951,536.2092,693.71326,920.8372,1014.5,0.0
2025-06-05 21:00:00+00:00,30.318,20.564299,56.0,31.131134,1010.8953,100.0,0.0,0.0,24140.0,0.19,0.45765334,1.8998535,22.828087,29.460672,30.472675,31.485083,142.04572,141.44951,141.23447,141.03325,42.12,28.168001,27.468,26.568,32.068,33.468,30.418001,28.868,0.075,0.129,0.173,0.187,0.223,5.45,6.05,1.0,3600.0,23.61123,110.0,-0.5,-7.0,4650.0,542.0,114.0,542.0,453.1562,95.31329,453.1562,428.0,713.08026,797.4358,357.8429,596.19324,666.7213,1014.2,0.0
2025-06-05 22:00:00+00:00,29.318,21.019075,61.0,30.73891,1011.084,100.0,9.0,12.0,24140.0,0.15,0.30059147,1.5899601,20.304129,27.217524,28.732422,29.96662,142.92683,142.52374,142.12495,141.34018,37.44,27.768,27.068,26.268,30.018,32.517998,30.568,28.868,0.076,0.129,0.173,0.187,0.223,4.0,4.35,1.0,3600.0,23.544094,130.0,-0.4,-5.0,4720.0,327.0,88.0,327.0,235.72572,63.436893,235.72572,239.0,605.36835,524.5219,172.28883,436.39417,378.1141,1014.4,0.0
2025-06-05 23:00:00+00:00,28.218,21.508966,67.0,30.386707,1011.66986,100.0,18.0,25.0,24140.0,0.11,0.1481133,1.2623489,16.992609,23.617756,25.922499,27.381308,143.61555,142.43134,142.33432,140.8696,33.12,27.268,26.668001,25.868,28.168001,31.268,30.568,28.918001,0.077,0.128,0.173,0.187,0.223,2.2,2.4,1.0,3341.4746,23.480474,170.0,-0.4,-3.0,4790.0,125.0,45.0,124.99998,41.159527,14.81743,39.26809,80.0,447.07507,226.80858,26.342096,140.44629,74.68266,1015.0,0.0
2025-06-06 00:00:00+00:00,27.318,21.826387,72.0,30.071495,1012.15814,100.0,27.0,37.0,24140.0,0.07000001,0.05626105,1.0163167,14.186923,20.592503,23.113008,25.305208,144.29323,143.53067,142.59457,140.19447,28.44,26.868,26.268,25.568,26.768,30.218,30.568,28.918001,0.078,0.128,0.173,0.187,0.223,0.85,0.9,0.0,137.66678,23.392378,220.0,-0.4,-1.0,4860.0,14.0,6.0,13.999998,0.0,0.0,0.0,8.0,124.11074,27.643494,0.0,0.0,0.0,1015.5,0.0
2025-06-06 01:00:00+00:00,26.818,22.0143,75.0,29.852837,1012.75073,85.0,33.0,33.0,24140.0,0.050000004,0.044697057,0.8812115,12.979984,19.083395,21.313093,24.014996,146.3099,144.21094,142.54935,139.86458,26.64,26.468,25.868,25.168001,26.168001,29.518,30.468,28.918001,0.079,0.128,0.173,0.187,0.223,0.25,0.25,0.0,0.0,23.3583,260.0,-0.6,-3.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.1,0.0
2025-06-06 02:00:00+00:00,26.568,22.416756,78.0,29.93182,1013.3459,71.0,38.0,30.0,24140.0,0.04,0.035059344,0.76412845,12.287555,17.873556,20.018072,22.725668,148.17259,145.66972,142.3057,139.49724,24.84,26.168001,25.568,24.868,26.068,28.968,30.318,28.968,0.081,0.128,0.173,0.187,0.223,0.1,0.1,0.0,0.0,23.550655,310.0,-0.8,-6.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.7,0.0
2025-06-06 03:00:00+00:00,26.268,22.542147,80.0,29.87455,1013.64136,56.0,44.0,26.0,24140.0,0.03,0.026536385,0.682493,11.119281,16.075521,18.0,20.929594,150.9455,145.95403,143.13002,139.18501,23.039999,25.868,25.268,24.568,25.918001,28.518,30.168001,28.968,0.082,0.128,0.173,0.187,0.223,0.0,0.0,0.0,0.0,23.546833,340.0,-1.0,-8.0,4830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.0
2025-06-06 04:00:00+00:00,25.818,22.710072,83.0,29.852505,1013.4373,45.0,35.0,17.0,24140.0,0.02,0.01354688,0.5648978,8.854829,12.783802,14.480773,17.377226,153.43501,147.65259,145.1246,140.04251,19.44,25.668001,25.068,24.368,25.418001,28.118,30.018,28.968,0.083,0.128,0.173,0.187,0.223,0.0,0.0,0.0,0.0,23.532913,350.0,-1.1,-9.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.8,0.0
2025-06-06 05:00:00+00:00,25.368,22.662249,85.0,29.786644,1012.8343,33.0,26.0,9.0,24140.0,0.02,0.0021328414,0.4853294,6.0347,9.021574,10.495713,12.819235,162.64589,151.38963,149.03632,141.84273,15.84,25.468,24.968,24.368,24.818,27.768,29.818,28.968,0.085,0.127,0.172,0.187,0.223,0.0,0.0,0.0,0.0,23.372574,360.0,-1.0,-9.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2,0.0
2025-06-06 06:00:00+00:00,24.918001,22.79225,88.0,29.654202,1012.4304,22.0,17.0,0.0,24140.0,0.02,0.0,0.3780098,4.379589,6.151683,7.24486,9.290511,170.53775,159.44388,153.43501,144.46223,12.24,25.368,24.868,24.268,24.318,27.418001,29.618,28.968,0.086,0.127,0.172,0.187,0.223,0.0,0.0,0.0,0.0,23.34275,360.0,-1.0,-10.0,4890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8,0.0
2025-06-06 07:00:00+00:00,24.268,22.884327,92.0,29.169971,1012.32355,47.0,18.0,0.0,24140.0,0.02,0.0,0.24241304,3.6179552,4.802999,5.3517847,6.792466,174.2895,167.00539,160.34608,147.99466,10.440001,25.268,24.768,24.168001,23.618,26.968,29.418001,28.968,0.088,0.127,0.172,0.187,0.223,0.0,0.0,0.0,0.0,23.241297,370.0,-0.9,-13.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7,0.0
2025-06-06 08:00:00+00:00,23.618,22.769253,95.0,28.445732,1012.31586,71.0,18.0,0.0,24140.0,0.01,0.0,0.14571571,3.671294,4.379589,4.5536795,5.315336,168.69011,170.53775,161.56496,151.69934,9.0,25.068,24.668001,24.068,22.968,26.518,29.168001,28.968,0.089,0.127,0.172,0.187,0.223,0.0,0.0,0.0,0.0,22.99435,380.0,-0.8,-17.0,4860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7,0.0
2025-06-06 09:00:00+00:00,23.518,22.842588,96.0,28.375961,1012.41455,96.0,19.0,0.0,24140.0,0.01,0.0,0.115872145,3.7585104,4.0249224,4.1046314,4.829907,163.30067,169.6952,164.74483,153.43501,7.2,25.068,24.668001,24.068,23.318,26.268,28.968,28.968,0.091,0.127,0.172,0.187,0.223,0.0,0.0,0.0,0.0,23.02647,370.0,-0.8,-18.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8,0.0
2025-06-06 10:00:00+00:00,24.268,23.062918,93.0,29.304745,1012.8219,97.0,15.0,0.0,24140.0,0.01,0.0,0.21210814,3.4152596,3.671294,4.1046314,4.829907,161.56496,168.69011,164.74483,153.43501,7.92,25.068,24.568,23.968,25.268,26.118,28.718,28.968,0.093,0.127,0.172,0.187,0.223,0.0,0.0,0.0,0.0,23.374947,340.0,-1.0,-15.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2,0.0
2025-06-06 11:00:00+00:00,25.518,23.002354,86.0,30.582413,1013.33417,99.0,12.0,0.0,24140.0,0.01,0.024559911,0.45700645,2.968636,3.7585104,4.3498964,5.8048253,165.96373,163.30067,155.55606,150.2552,8.64,25.068,24.568,23.968,28.218,26.118,28.518,28.968,0.095,0.127,0.172,0.187,0.223,0.0,0.05,1.0,373.4752,23.656168,300.0,-1.3,-9.0,4850.0,47.0,36.0,47.000004,102.21754,78.29428,67.46429,11.0,85.45033,112.86224,23.923252,122.65629,245.45746,1016.7,0.0
2025-06-06 12:00:00+00:00,26.918001,22.96632,79.0,31.87503,1013.64874,100.0,8.0,0.0,24140.0,0.02,0.118474744,0.7445047,3.5455887,4.510787,5.495161,7.289445,156.0375,151.38963,148.39255,147.09476,9.36,25.368,24.768,24.168001,31.318,26.668001,28.368,28.968,0.095,0.127,0.172,0.187,0.223,0.5,0.55,1.0,2632.95,24.027996,260.0,-1.5,-4.0,4860.0,168.0,124.0,168.0,230.61345,170.21469,230.61345,44.0,147.765,395.54645,60.39876,202.83688,542.9663,1017.0,0.0
2025-06-06 13:00:00+00:00,28.518,22.513453,70.0,32.906197,1013.7662,96.0,15.0,0.0,24140.0,0.06,0.24584869,1.16763,5.6233797,6.8777895,7.653705,8.942214,140.19447,137.12111,138.81418,139.89915,13.679999,26.168001,25.568,24.868,34.767998,28.118,28.368,28.968,0.093,0.127,0.172,0.187,0.223,1.75,1.85,1.0,3600.0,24.215115,200.0,-1.6,-2.0,4870.0,327.0,204.0,327.0,390.68268,243.72865,390.68268,123.0,239.69427,681.64606,146.95404,286.3743,814.3954,1017.1,0.0
